lbi	replicate	season_end	season_start	strain
0.3501	4	2018-07-01	2017-07-01	A/Mahasarakham/123/2017
0.3121	4	2018-07-01	2017-07-01	A/Tochigi/17151/2017
0.5492	4	2018-07-01	2017-07-01	A/Shimane/112/2017
0.7464	4	2018-07-01	2017-07-01	A/Colorado/12/2017
0.7743	4	2018-07-01	2017-07-01	A/Vietnam/GHS799/2017
0.6598	4	2018-07-01	2017-07-01	A/Nantes/1441/2017
0.636	4	2018-07-01	2017-07-01	A/California/104/2017
0.6447	4	2018-07-01	2017-07-01	A/California/98/2017
0.5973	4	2018-07-01	2017-07-01	A/Lao/2922/2017
1.0934	4	2018-07-01	2017-07-01	A/Liaoning-Yinzhou/1399/2017
1.5614	4	2018-07-01	2017-07-01	A/HongKong/4184/2017
0.5788	4	2018-07-01	2017-07-01	A/Guizhou-Nanming/1958/2018
0.6059	4	2018-07-01	2017-07-01	A/Kaliningrad/41/2018
0.8906	4	2018-07-01	2017-07-01	A/Cambodia/36943/2017
0.569	4	2018-07-01	2017-07-01	A/Lyon/1560/2018
1.2448	4	2018-07-01	2017-07-01	A/HongKong/4823/2017
0.8692	4	2018-07-01	2017-07-01	A/Kanagawa/IC1710/2017
2.0722	4	2018-07-01	2017-07-01	A/Kansas/8/2017
1.1149	4	2018-07-01	2017-07-01	A/Dijon/1723/2018
0.8911	4	2018-07-01	2017-07-01	A/Iceland/95/2018
1.0513	4	2018-07-01	2017-07-01	A/Krasnoyarsk/57/2018
1.273	4	2018-07-01	2017-07-01	A/Arkhangelsk/29/2018
0.871	4	2018-07-01	2017-07-01	A/Guatemala/143/2018
1.2365	4	2018-07-01	2017-07-01	A/Moscow/149/2018
1.1449	4	2018-07-01	2017-07-01	A/Dnipro/416/2018
0.8717	4	2018-07-01	2017-07-01	A/SouthCarolina/2/2018
0.8027	4	2018-07-01	2017-07-01	A/Jamaica/4237/2018
2.8609	4	2018-07-01	2017-07-01	A/California/65/2017
2.1415	4	2018-07-01	2017-07-01	A/California/85/2017
1.9435	4	2018-07-01	2017-07-01	A/PuertoRico/36/2017
1.7927	4	2018-07-01	2017-07-01	A/Pennsylvania/265/2017
1.5606	4	2018-07-01	2017-07-01	A/Illinois/42/2017
1.4872	4	2018-07-01	2017-07-01	A/Michigan/305/2017
1.9332	4	2018-07-01	2017-07-01	A/Nevada/21/2017
1.3048	4	2018-07-01	2017-07-01	A/Colorado/2/2018
3.8152	4	2018-07-01	2017-07-01	A/CostaRica/5406/2017
2.5175	4	2018-07-01	2017-07-01	A/Florida/63/2017
3.6814	4	2018-07-01	2017-07-01	A/Panama/322621/2017
0.942	4	2018-07-01	2017-07-01	A/Lebanon/427/2018
0.7808	4	2018-07-01	2017-07-01	A/Brisbane/89/2018
0.7751	4	2018-07-01	2017-07-01	A/Ohio/22/2018
2.2635	4	2018-07-01	2017-07-01	A/Uppsala/1/2017
1.9702	4	2018-07-01	2017-07-01	A/SouthAustralia/1071/2017
1.2849	4	2018-07-01	2017-07-01	A/Illinois/41/2017
3.4221	4	2018-07-01	2017-07-01	A/LaRioja/271/2017
3.7516	4	2018-07-01	2017-07-01	A/Argentina/2076/2017
1.4895	4	2018-07-01	2017-07-01	A/Missouri/2/2018
2.9458	4	2018-07-01	2017-07-01	A/SouthCarolina/19/2017
3.4423	4	2018-07-01	2017-07-01	A/Montana/23/2017
2.2821	4	2018-07-01	2017-07-01	A/Switzerland/8060/2017
2.2821	4	2018-07-01	2017-07-01	A/Switzerland/8060/2017-egg
4.3879	4	2018-07-01	2017-07-01	A/Goias/383452/2017
2.6272	4	2018-07-01	2017-07-01	A/Malta/32736/2018
1.1667	4	2018-07-01	2017-07-01	A/Nagano/2283/2018
2.0065	4	2018-07-01	2017-07-01	A/Mexico/983/2018
1.3506	4	2018-07-01	2017-07-01	A/Jamaica/6188/2018
2.3297	4	2018-07-01	2017-07-01	A/Kanagawa/IC1739/2018
1.9154	4	2018-07-01	2017-07-01	A/Brisbane/36/2018
1.3174	4	2018-07-01	2017-07-01	A/Ontario/RV3858/2018
6.7857	4	2018-07-01	2017-07-01	A/Argentina/2115/2017
5.7491	4	2018-07-01	2017-07-01	A/Santiago/62354/2017
5.7031	4	2018-07-01	2017-07-01	A/Cardiff/4045/2017
1.0536	4	2018-07-01	2017-07-01	A/PuertoRico/21/2018
2.062	4	2018-07-01	2017-07-01	A/Oklahoma/8/2018
1.7738	4	2018-07-01	2017-07-01	A/Brazil/6029/2018
3.2903	4	2018-07-01	2017-07-01	A/Suriname/2326/2017
7.9712	4	2018-07-01	2017-07-01	A/Argentina/13076/2017
7.2624	4	2018-07-01	2017-07-01	A/Michigan/274/2017
5.545	4	2018-07-01	2017-07-01	A/Brazil/1445/2017
2.2406	4	2018-07-01	2017-07-01	A/StVincentAndTheGrenadines/205/2018
5.6118	4	2018-07-01	2017-07-01	A/Louisiana/50/2017
5.6118	4	2018-07-01	2017-07-01	A/Louisiana/49/2017
2.4167	4	2018-07-01	2017-07-01	A/NewMexico/6/2018
1.6598	4	2018-07-01	2017-07-01	A/Montana/24/2018
6.5315	4	2018-07-01	2017-07-01	A/California/77/2017
6.1437	4	2018-07-01	2017-07-01	A/California/68/2017
6.4008	4	2018-07-01	2017-07-01	A/California/78/2017
2.7585	4	2018-07-01	2017-07-01	A/Ecuador/103/2018
2.1337	4	2018-07-01	2017-07-01	A/Bolivia/150/2018
1.6231	4	2018-07-01	2017-07-01	A/Michigan/78/2018
1.5963	4	2018-07-01	2017-07-01	A/StPetersburg/RII-530/2018
5.5557	4	2018-07-01	2017-07-01	A/Bretagne/1413/2017
2.2455	4	2018-07-01	2017-07-01	A/Saskatchewan/RV2709/2018
4.1881	4	2018-07-01	2017-07-01	A/Bretagne/1565/2017-egg
5.0927	4	2018-07-01	2017-07-01	A/California/96/2017
1.7155	4	2018-07-01	2017-07-01	A/Brisbane/54/2018
3.6583	4	2018-07-01	2017-07-01	A/Florida/104/2017
1.402	4	2018-07-01	2017-07-01	A/Guyane/663/2018
1.3862	4	2018-07-01	2017-07-01	A/Guyane/666/2018
7.0728	4	2018-07-01	2017-07-01	A/Ontario/RV2374/2017
4.6187	4	2018-07-01	2017-07-01	A/Texas/298/2017
2.1212	4	2018-07-01	2017-07-01	A/Missouri/26/2018
1.9306	4	2018-07-01	2017-07-01	A/Missouri/42/2018
4.0303	4	2018-07-01	2017-07-01	A/Delaware/42/2017
2.482	4	2018-07-01	2017-07-01	A/SaintLucia/638/2018
4.1002	4	2018-07-01	2017-07-01	A/Tennessee/62/2017
3.8048	4	2018-07-01	2017-07-01	A/Michigan/306/2017
7.325	4	2018-07-01	2017-07-01	A/Nebraska/7/2017
4.4645	4	2018-07-01	2017-07-01	A/Colorado/18/2017
4.4351	4	2018-07-01	2017-07-01	A/Ohio/47/2017
4.4351	4	2018-07-01	2017-07-01	A/Michigan/299/2017
2.9977	4	2018-07-01	2017-07-01	A/Nebraska/2/2018
2.5674	4	2018-07-01	2017-07-01	A/SouthDakota/7/2018
4.4119	4	2018-07-01	2017-07-01	A/Colorado/19/2017
4.7048	4	2018-07-01	2017-07-01	A/California/107/2017
3.6567	4	2018-07-01	2017-07-01	A/WestVirginia/27/2017
4.3821	4	2018-07-01	2017-07-01	A/Wyoming/25/2017
4.5164	4	2018-07-01	2017-07-01	A/Texas/293/2017
2.2918	4	2018-07-01	2017-07-01	A/Texas/80/2018
2.9648	4	2018-07-01	2017-07-01	A/Texas/325/2017
4.9883	4	2018-07-01	2017-07-01	A/California/84/2017
4.9883	4	2018-07-01	2017-07-01	A/California/83/2017
4.7454	4	2018-07-01	2017-07-01	A/Montana/20/2017
8.4575	4	2018-07-01	2017-07-01	A/Alaska/38/2017
7.5361	4	2018-07-01	2017-07-01	A/Alaska/46/2017
7.2333	4	2018-07-01	2017-07-01	A/Alaska/50/2017
7.2333	4	2018-07-01	2017-07-01	A/Alaska/49/2017
7.6395	4	2018-07-01	2017-07-01	A/Alaska/43/2017
2.8973	4	2018-07-01	2017-07-01	A/Guyane/17/2018
3.5849	4	2018-07-01	2017-07-01	A/Suriname/2354/2017
1.9857	4	2018-07-01	2017-07-01	A/Guyane/529/2018
2.1183	4	2018-07-01	2017-07-01	A/Guyane/499/2018
1.8777	4	2018-07-01	2017-07-01	A/California/52/2018
2.8417	4	2018-07-01	2017-07-01	A/Mexico/527/2018
7.3875	4	2018-07-01	2017-07-01	A/Alaska/54/2017
5.6173	4	2018-07-01	2017-07-01	A/Arizona/54/2017
5.8019	4	2018-07-01	2017-07-01	A/Wyoming/21/2017
4.7381	4	2018-07-01	2017-07-01	A/Utah/34/2017
4.9331	4	2018-07-01	2017-07-01	A/Arkansas/34/2017
2.5372	4	2018-07-01	2017-07-01	A/NewMexico/14/2018
4.2391	4	2018-07-01	2017-07-01	A/Arkansas/43/2017
6.638	4	2018-07-01	2017-07-01	A/NewMexico/21/2017
3.8694	4	2018-07-01	2017-07-01	A/Gifu/63/2017
6.5698	4	2018-07-01	2017-07-01	A/Wyoming/20/2017
2.4519	4	2018-07-01	2017-07-01	A/Paraguay/9159/2018
2.713	4	2018-07-01	2017-07-01	A/Martinique/493/2018
6.1165	4	2018-07-01	2017-07-01	A/California/105/2017
6.7862	4	2018-07-01	2017-07-01	A/NewMexico/23/2017
5.9134	4	2018-07-01	2017-07-01	A/Texas/299/2017
4.7496	4	2018-07-01	2017-07-01	A/Nebraska/19/2017
6.3835	4	2018-07-01	2017-07-01	A/Iowa/36/2017
4.5924	4	2018-07-01	2017-07-01	A/Minnesota/50/2017
4.7046	4	2018-07-01	2017-07-01	A/Delaware/46/2017
2.3337	4	2018-07-01	2017-07-01	A/SouthDakota/39/2018
8.3834	4	2018-07-01	2017-07-01	A/NewMexico/20/2017
8.4098	4	2018-07-01	2017-07-01	A/Saskatchewan/RV2340/2017
4.8704	4	2018-07-01	2017-07-01	A/Florida/103/2017
2.9361	4	2018-07-01	2017-07-01	A/Guatemala/16/2018
8.1087	4	2018-07-01	2017-07-01	A/California/89/2017
4.4704	4	2018-07-01	2017-07-01	A/Newfoundland/RV1529/2018
4.2826	4	2018-07-01	2017-07-01	A/Newfoundland/RV2272/2018
3.9529	4	2018-07-01	2017-07-01	A/Newfoundland/RV1812/2018
3.8203	4	2018-07-01	2017-07-01	A/Newfoundland/RV1805/2018
7.8412	4	2018-07-01	2017-07-01	A/Iowa/31/2017
4.2038	4	2018-07-01	2017-07-01	A/Bermuda/743/2018
2.3808	4	2018-07-01	2017-07-01	A/Connecticut/32/2018
2.5306	4	2018-07-01	2017-07-01	A/Mauritius/2263/2018
2.2986	4	2018-07-01	2017-07-01	A/Michigan/85/2018
5.2761	4	2018-07-01	2017-07-01	A/Nebraska/20/2017
7.2862	4	2018-07-01	2017-07-01	A/Texas/297/2017
7.1554	4	2018-07-01	2017-07-01	A/NewHampshire/24/2017
4.8056	4	2018-07-01	2017-07-01	A/Maine/2/2018
3.6625	4	2018-07-01	2017-07-01	A/Mexico/1168/2018
2.8445	4	2018-07-01	2017-07-01	A/Brisbane/43/2018
2.4411	4	2018-07-01	2017-07-01	A/NewBrunswick/RV3903/2018
3.3198	4	2018-07-01	2017-07-01	A/WestVirginia/21/2018
2.3483	4	2018-07-01	2017-07-01	A/NewBrunswick/RV3876/2018
2.3524	4	2018-07-01	2017-07-01	A/NewBrunswick/RV3896/2018
2.3047	4	2018-07-01	2017-07-01	A/NewBrunswick/RV3888/2018
5.4192	4	2018-07-01	2017-07-01	A/Missouri/49/2017
12.771	4	2018-07-01	2017-07-01	A/NorthDakota/21/2017
13.5816	4	2018-07-01	2017-07-01	A/Alaska/45/2017
12.1984	4	2018-07-01	2017-07-01	A/Pennsylvania/258/2017
12.1238	4	2018-07-01	2017-07-01	A/California/71/2017
11.7861	4	2018-07-01	2017-07-01	A/Pennsylvania/261/2017
11.4782	4	2018-07-01	2017-07-01	A/NorthCarolina/31/2017
11.2589	4	2018-07-01	2017-07-01	A/Alberta/RV2280/2017
11.5449	4	2018-07-01	2017-07-01	A/Connecticut/29/2017
4.9725	4	2018-07-01	2017-07-01	A/Kentucky/1/2018
8.7806	4	2018-07-01	2017-07-01	A/California/90/2017
8.4277	4	2018-07-01	2017-07-01	A/Illinois/33/2017
9.0369	4	2018-07-01	2017-07-01	A/California/94/2017
7.6982	4	2018-07-01	2017-07-01	A/Florida/80/2017
7.9659	4	2018-07-01	2017-07-01	A/Arkansas/30/2017
8.3138	4	2018-07-01	2017-07-01	A/Brisbane/192/2017
5.6005	4	2018-07-01	2017-07-01	A/Michigan/308/2017
7.5143	4	2018-07-01	2017-07-01	A/Arkansas/33/2017
7.6179	4	2018-07-01	2017-07-01	A/NewMexico/25/2017
3.6066	4	2018-07-01	2017-07-01	A/NovaScotia/RV2912/2018
2.8188	4	2018-07-01	2017-07-01	A/Guatemala/144/2018
2.2864	4	2018-07-01	2017-07-01	A/Guatemala/183/2018
2.2057	4	2018-07-01	2017-07-01	A/Guatemala/126/2018
2.6802	4	2018-07-01	2017-07-01	A/Arizona/37/2018
3.8659	4	2018-07-01	2017-07-01	A/Guatemala/107/2018
2.7494	4	2018-07-01	2017-07-01	A/Mexico/1707/2018
2.9705	4	2018-07-01	2017-07-01	A/Guatemala/357/2018
2.9251	4	2018-07-01	2017-07-01	A/Guatemala/77/2018
2.8319	4	2018-07-01	2017-07-01	A/Guatemala/80/2018
2.4204	4	2018-07-01	2017-07-01	A/Guatemala/121/2018
5.6767	4	2018-07-01	2017-07-01	A/Texas/321/2017
10.1917	4	2018-07-01	2017-07-01	A/Arizona/52/2017
5.0799	4	2018-07-01	2017-07-01	A/Texas/73/2018
8.109	4	2018-07-01	2017-07-01	A/Pennsylvania/269/2017
7.6308	4	2018-07-01	2017-07-01	A/SouthAustralia/270/2017
8.0073	4	2018-07-01	2017-07-01	A/SouthAustralia/271/2017
6.3058	4	2018-07-01	2017-07-01	A/NorthDakota/7/2018
4.5418	4	2018-07-01	2017-07-01	A/Washington/85/2018
3.0779	4	2018-07-01	2017-07-01	A/Hawaii/42/2018
4.8207	4	2018-07-01	2017-07-01	A/Alberta/RV2830/2018
6.7949	4	2018-07-01	2017-07-01	A/Iowa/6/2018
11.3097	4	2018-07-01	2017-07-01	A/Mississippi/31/2017
11.8933	4	2018-07-01	2017-07-01	A/Delaware/38/2017
11.5727	4	2018-07-01	2017-07-01	A/Missouri/34/2017
9.9782	4	2018-07-01	2017-07-01	A/Seoul/786/2017
8.9005	4	2018-07-01	2017-07-01	A/SouthAustralia/1087/2017
4.5703	4	2018-07-01	2017-07-01	A/Guatemala/24/2018
7.8848	4	2018-07-01	2017-07-01	A/Utah/1/2018
9.2404	4	2018-07-01	2017-07-01	A/TurksAndCaicos/74/2017
8.8784	4	2018-07-01	2017-07-01	A/Brisbane/6/2018
8.3635	4	2018-07-01	2017-07-01	A/Lebanon/59/2018
4.4944	4	2018-07-01	2017-07-01	A/Michigan/77/2018
2.82	4	2018-07-01	2017-07-01	A/Miyazaki/72/2018
7.9805	4	2018-07-01	2017-07-01	A/Sydney/7/2018
8.8911	4	2018-07-01	2017-07-01	A/RhodeIsland/1/2018
4.5513	4	2018-07-01	2017-07-01	A/Alaska/37/2018
7.2575	4	2018-07-01	2017-07-01	A/Ontario/RV2327/2018
8.453	4	2018-07-01	2017-07-01	A/Lebanon/58/2018
5.7295	4	2018-07-01	2017-07-01	A/Aomori/39/2018
3.5973	4	2018-07-01	2017-07-01	A/Taiwan/80650/2018
5.051	4	2018-07-01	2017-07-01	A/HongKong/626/2018
5.1247	4	2018-07-01	2017-07-01	A/SuratThani/83/2018
3.6433	4	2018-07-01	2017-07-01	A/Hyogo/3029/2018
7.063	4	2018-07-01	2017-07-01	A/Brisbane/23/2018
4.8525	4	2018-07-01	2017-07-01	A/Missouri/45/2018
7.7348	4	2018-07-01	2017-07-01	A/Bahamas/332/2018
7.0948	4	2018-07-01	2017-07-01	A/Bahamas/329/2018
5.3817	4	2018-07-01	2017-07-01	A/Shimane/16/2018
8.8696	4	2018-07-01	2017-07-01	A/ChiangMai/10/2018
3.5207	4	2018-07-01	2017-07-01	A/Hawaii/43/2018
3.2993	4	2018-07-01	2017-07-01	A/Bangkok/127/2018
3.2993	4	2018-07-01	2017-07-01	A/Loei/1152/2018
2.9973	4	2018-07-01	2017-07-01	A/Singapore/KK0699/2018
4.7305	4	2018-07-01	2017-07-01	A/Iquique/37846/2018
2.9346	4	2018-07-01	2017-07-01	A/Valparaiso/54264/2018
7.484	4	2018-07-01	2017-07-01	A/Aichi/62/2018
8.0674	4	2018-07-01	2017-07-01	A/Hawaii/10/2018
3.129	4	2018-07-01	2017-07-01	A/Hawaii/45/2018
3.6058	4	2018-07-01	2017-07-01	A/Shimane/30/2018
3.74	4	2018-07-01	2017-07-01	A/Florida/65/2018
5.2729	4	2018-07-01	2017-07-01	A/Brisbane/40/2018
3.9979	4	2018-07-01	2017-07-01	A/Ontario/RV3857/2018
5.7873	4	2018-07-01	2017-07-01	A/Lyon/1493/2018
5.3006	4	2018-07-01	2017-07-01	A/Yokohama/79/2018
4.2002	4	2018-07-01	2017-07-01	A/Yamagata/189/2018
7.9271	4	2018-07-01	2017-07-01	A/Brisbane/28/2018
5.7756	4	2018-07-01	2017-07-01	A/Sapporo/33/2018
7.5151	4	2018-07-01	2017-07-01	A/Osaka/60/2018
3.9284	4	2018-07-01	2017-07-01	A/Sapporo/51/2018
10.7373	4	2018-07-01	2017-07-01	A/RhodeIsland/2/2018
10.4514	4	2018-07-01	2017-07-01	A/Pennsylvania/3/2018
5.7741	4	2018-07-01	2017-07-01	A/HongKong/656/2018
5.0901	4	2018-07-01	2017-07-01	A/Sapporo/45/2018
3.8385	4	2018-07-01	2017-07-01	A/PuertoRico/19/2018
5.1236	4	2018-07-01	2017-07-01	A/NorthDakota/26/2018
4.9186	4	2018-07-01	2017-07-01	A/Philippines/464/2018
4.1623	4	2018-07-01	2017-07-01	A/Alaska/46/2018
9.6125	4	2018-07-01	2017-07-01	A/Nonthaburi/16/2018
9.0014	4	2018-07-01	2017-07-01	A/CaymanIslands/683/2018
7.411	4	2018-07-01	2017-07-01	A/Ayutthaya/56/2018
6.6689	4	2018-07-01	2017-07-01	A/Quebec/RV2853/2018
6.6689	4	2018-07-01	2017-07-01	A/Florida/44/2018
4.0475	4	2018-07-01	2017-07-01	A/Tochigi/18136/2018
0.2929	4	2018-07-01	2017-07-01	A/Panama/322597/2017
0.3917	4	2018-07-01	2017-07-01	A/SouthCarolina/16/2017
0.235	4	2018-07-01	2017-07-01	A/CostaRica/6684/2017
0.1761	4	2018-07-01	2017-07-01	A/Pakistan/199/2017
0.2755	4	2018-07-01	2017-07-01	A/Thailand/46/2017
0.6065	4	2018-07-01	2017-07-01	A/Florida/58/2017
0.4585	4	2018-07-01	2017-07-01	A/Mississippi/30/2017
0.5644	4	2018-07-01	2017-07-01	A/Brazil/4729/2017
0.6262	4	2018-07-01	2017-07-01	A/Congo/553/2017
0.6621	4	2018-07-01	2017-07-01	A/Congo/510/2017
0.7045	4	2018-07-01	2017-07-01	A/Congo/467/2017
0.9201	4	2018-07-01	2017-07-01	A/Florida/51/2017
0.6396	4	2018-07-01	2017-07-01	A/Iowa/37/2017
0.7151	4	2018-07-01	2017-07-01	A/Montana/31/2017
0.5082	4	2018-07-01	2017-07-01	A/Utah/2/2018
0.1443	4	2018-07-01	2017-07-01	A/Idaho/26/2017
0.2667	4	2018-07-01	2017-07-01	A/Panama/322600/2017
0.389	4	2018-07-01	2017-07-01	A/Bulgaria/249/2018
0.3342	4	2018-07-01	2017-07-01	A/Busan/750/2017
0.5151	4	2018-07-01	2017-07-01	A/Hawaii/41/2017
0.4726	4	2018-07-01	2017-07-01	A/WestVirginia/2/2018
0.6248	4	2018-07-01	2017-07-01	A/Uppsala/2/2017
0.519	4	2018-07-01	2017-07-01	A/Brisbane/13/2018
0.6799	4	2018-07-01	2017-07-01	A/Colombia/6434/2017
0.3713	4	2018-07-01	2017-07-01	A/Bolivia/1/2018
0.3724	4	2018-07-01	2017-07-01	A/Honduras/506/2017
0.3228	4	2018-07-01	2017-07-01	A/Honduras/504/2017
0.8721	4	2018-07-01	2017-07-01	A/SriLanka/56/2017
0.8671	4	2018-07-01	2017-07-01	A/SriLanka/87/2017
1.1527	4	2018-07-01	2017-07-01	A/India/2835/2017
0.9976	4	2018-07-01	2017-07-01	A/SriLanka/104/2017
1.002	4	2018-07-01	2017-07-01	A/SriLanka/103/2017
1.5143	4	2018-07-01	2017-07-01	A/Niigata/922/2017
1.4986	4	2018-07-01	2017-07-01	A/SriLanka/93/2017
1.5434	4	2018-07-01	2017-07-01	A/Kanagawa/223/2017
2.6453	4	2018-07-01	2017-07-01	A/England/73560808/2017
2.416	4	2018-07-01	2017-07-01	A/India/3370/2017
0.7781	4	2018-07-01	2017-07-01	A/Fiji/61/2018
0.8957	4	2018-07-01	2017-07-01	A/Fiji/56/2018
0.7349	4	2018-07-01	2017-07-01	A/Fiji/68/2018
1.3718	4	2018-07-01	2017-07-01	A/Singapore/KK1384/2017
1.4272	4	2018-07-01	2017-07-01	A/SriLanka/102/2017
1.381	4	2018-07-01	2017-07-01	A/SriLanka/1/2018
1.7574	4	2018-07-01	2017-07-01	A/SriLanka/94/2017
0.7898	4	2018-07-01	2017-07-01	A/Mauritius/2287/2018
1.8415	4	2018-07-01	2017-07-01	A/Singapore/CGH0007/2017
0.8697	4	2018-07-01	2017-07-01	A/Yamaguchi/45/2017
1.746	4	2018-07-01	2017-07-01	A/SriLanka/85/2017
0.9739	4	2018-07-01	2017-07-01	A/SriLanka/4/2018
1.471	4	2018-07-01	2017-07-01	A/India/9930/2017
0.9657	4	2018-07-01	2017-07-01	A/SouthAfrica/R00489/2018
2.2377	4	2018-07-01	2017-07-01	A/Pakistan/178/2017
2.1397	4	2018-07-01	2017-07-01	A/Pakistan/184/2017
1.6879	4	2018-07-01	2017-07-01	A/Iran/88353/2017
1.7309	4	2018-07-01	2017-07-01	A/Stockholm/36/2017
0.9583	4	2018-07-01	2017-07-01	A/Macau/600279/2018
1.1187	4	2018-07-01	2017-07-01	A/AbuDhabi/1/2017
2.3261	4	2018-07-01	2017-07-01	A/HongKong/3512/2017
2.512	4	2018-07-01	2017-07-01	A/Bangladesh/1011/2017
1.0122	4	2018-07-01	2017-07-01	A/Sydney/12/2018
1.3638	4	2018-07-01	2017-07-01	A/Beijing-Huairou/11878/2017
1.9922	4	2018-07-01	2017-07-01	A/Ishikawa/118/2017
2.8638	4	2018-07-01	2017-07-01	A/HongKong/3571/2017
2.0043	4	2018-07-01	2017-07-01	A/Zhejiang-Nanhu/1745/2017
2.2761	4	2018-07-01	2017-07-01	A/Pakistan/192/2017
1.1661	4	2018-07-01	2017-07-01	A/Kanagawa/IC1725/2018
1.1877	4	2018-07-01	2017-07-01	A/Macau/600369/2018
1.266	4	2018-07-01	2017-07-01	A/Philippines/334/2018
1.1251	4	2018-07-01	2017-07-01	A/Hawaii/44/2018
1.2476	4	2018-07-01	2017-07-01	A/Alberta/RV3883/2018
1.2704	4	2018-07-01	2017-07-01	A/Alberta/RV3890/2018
1.2622	4	2018-07-01	2017-07-01	A/Alberta/RV3892/2018
1.2622	4	2018-07-01	2017-07-01	A/Alberta/RV3887/2018
1.262	4	2018-07-01	2017-07-01	A/Alberta/RV3894/2018
1.262	4	2018-07-01	2017-07-01	A/Alberta/RV3884/2018
1.2699	4	2018-07-01	2017-07-01	A/Alberta/RV3895/2018
1.2699	4	2018-07-01	2017-07-01	A/Alberta/RV3891/2018
1.9329	4	2018-07-01	2017-07-01	A/Sydney/22/2018
1.1377	4	2018-07-01	2017-07-01	A/Philippines/17/2018
1.1747	4	2018-07-01	2017-07-01	A/Philippines/5/2018
1.91	4	2018-07-01	2017-07-01	A/Madagascar/1123/2018
1.0994	4	2018-07-01	2017-07-01	A/Mozambique/309/2017
0.9246	4	2018-07-01	2017-07-01	A/Taiwan/89416/2017
1.3845	4	2018-07-01	2017-07-01	A/SouthAfrica/R07339/2017
1.5568	4	2018-07-01	2017-07-01	A/SouthAfrica/R06408/2017
0.6187	4	2018-07-01	2017-07-01	A/Mozambique/418/2018
1.579	4	2018-07-01	2017-07-01	A/SouthAfrica/R07380/2017
1.339	4	2018-07-01	2017-07-01	A/Connecticut/26/2017
1.1203	4	2018-07-01	2017-07-01	A/NorthDakota/22/2017
0.592	4	2018-07-01	2017-07-01	A/Cambodia/c06254116/2018
1.0623	4	2018-07-01	2017-07-01	A/Maldives/340/2018
1.0617	4	2018-07-01	2017-07-01	A/Maldives/462/2018
1.0202	4	2018-07-01	2017-07-01	A/Maldives/810/2018
1.0114	4	2018-07-01	2017-07-01	A/Maldives/980/2018
1.0554	4	2018-07-01	2017-07-01	A/Maldives/931/2018
1.1712	4	2018-07-01	2017-07-01	A/Jamaica/1447/2018
0.9982	4	2018-07-01	2017-07-01	A/Minnesota/30/2018
0.8287	4	2018-07-01	2017-07-01	A/Jamaica/6191/2018
0.9255	4	2018-07-01	2017-07-01	A/Jamaica/1208/2018
0.9445	4	2018-07-01	2017-07-01	A/Jamaica/8211/2018
1.2485	4	2018-07-01	2017-07-01	A/Jamaica/9781/2018
1.37	4	2018-07-01	2017-07-01	A/Jamaica/3797/2018
1.4173	4	2018-07-01	2017-07-01	A/Jamaica/438/2018
1.0732	4	2018-07-01	2017-07-01	A/Afghanistan/833/2017
1.2744	4	2018-07-01	2017-07-01	A/Afghanistan/438/2017
1.1632	4	2018-07-01	2017-07-01	A/Afghanistan/616/2017
1.1317	4	2018-07-01	2017-07-01	A/Astrakhan/32/2017
1.2489	4	2018-07-01	2017-07-01	A/Brisbane/185/2017
0.7901	4	2018-07-01	2017-07-01	A/Ontario/RV2823/2018
2.0034	4	2018-07-01	2017-07-01	A/Ontario/RV2291/2017
0.8318	4	2018-07-01	2017-07-01	A/Meknes/1299/2018
1.1097	4	2018-07-01	2017-07-01	A/Brisbane/199/2017
1.7551	4	2018-07-01	2017-07-01	A/Lopburi/346/2017
1.212	4	2018-07-01	2017-07-01	A/Brisbane/197/2017
2.0724	4	2018-07-01	2017-07-01	A/Osaka/177/2017
2.652	4	2018-07-01	2017-07-01	A/Lao/2852/2017
1.8387	4	2018-07-01	2017-07-01	A/Lao/3981/2017
2.3776	4	2018-07-01	2017-07-01	A/Lao/3307/2017
2.8535	4	2018-07-01	2017-07-01	A/Lao/2901/2017
2.0252	4	2018-07-01	2017-07-01	A/Lao/3894/2017
1.317	4	2018-07-01	2017-07-01	A/Lao/4957/2017
1.953	4	2018-07-01	2017-07-01	A/Oman/5263/2017
3.2374	4	2018-07-01	2017-07-01	A/Osaka/176/2017
2.1704	4	2018-07-01	2017-07-01	A/Sydney/1185/2017
2.999	4	2018-07-01	2017-07-01	A/Vietnam/Lisn131/2017
1.6417	4	2018-07-01	2017-07-01	A/California/120/2017
0.9589	4	2018-07-01	2017-07-01	A/DistrictOfColumbia/18/2018
3.034	4	2018-07-01	2017-07-01	A/Mississippi/20/2017
3.034	4	2018-07-01	2017-07-01	A/Mississippi/21/2017
0.9186	4	2018-07-01	2017-07-01	A/Chanthaburi/108/2018
0.8469	4	2018-07-01	2017-07-01	A/HongKong/1130/2018
1.0958	4	2018-07-01	2017-07-01	A/Vladimir/191/2018
0.8436	4	2018-07-01	2017-07-01	A/Oman/3329/2018
0.9315	4	2018-07-01	2017-07-01	A/Iceland/88/2018
0.8817	4	2018-07-01	2017-07-01	A/Phetchaburi/104/2018
4.1185	4	2018-07-01	2017-07-01	A/Victoria/653/2017-egg
2.6286	4	2018-07-01	2017-07-01	A/Colombia/6187/2017
4.1624	4	2018-07-01	2017-07-01	A/Victoria/653/2017
1.4986	4	2018-07-01	2017-07-01	A/Phetchaburi/28/2018
